cited_by_count,avg_favourites_count,avg_statuses_count,avg_followers_count,author_id
396,1817,1696,654,14936
147,581,1881,975,14937
8873,590,399,505,14938
101,6466,3249,463,14939
1430,1695,989,535,14940
6,521,304,229,14941
1,521,304,229,14942
69,1359,1193,677,14943
32,3185,2646,416,14944
665,328,326,1155,14945
30,365,200,471,14946
4,1540,2232,246,14947
1962,1805,1333,364,14948
12,8293,2545,754,14949
218,593,221,218,14950
1312,12642,1669,1953,14951
8,278,324,169,14952
925,971,423,695,14953
992,1327,677,444,14954
343,14,105,125,14955
9340,2747,394,425,14956
2,1742,174,358,14957
18,3696,1597,204,14958
9,4827,2397,1198,14959
472,4707,694,823,14960
379,10811,600,425,14961
291,596,247,323,14962
18,2598,5720,1310,14963
59,13530,1104,705,14964
3,4209,1463,305,14965
64,744,706,643,14966
35,1215,1153,680,14967
2009,823,258,455,14968
127,2365,1690,263,14969
4828,1066,432,474,14970
492,4719,871,706,14971
434,4202,3620,965,14972
224,806,1732,1861,14973
3697,539,666,719,14974
4164,75,395,584,14975
2173,426,720,321,14976
345,2144,4188,767,14977
866,290,333,269,14978
67,381,221,237,14979
311,349,163,111,14980
13205,426.0000000000001,167.50000000000006,283,14981
47,426.0000000000001,167.50000000000006,283,14982
4308,1926,1636,2121,14983
10,285,76,36,14984
7,439,228,185,14985
5244,569,1385,218,14986
1,2030,1202,580,14987
20,910,543,193,14988
1664,3616,470,387,14989
31,3326,648,630,14990
36,2998,4603,902,14991
43,1703,762,402,14992
213,10569,1642,599,14993
494,3712,579,777,14994
28,32,3657,2020,14995
75,1582,2374,1736.666666666668,14996
819,1582,2374,1736.666666666668,14997
3,1582,2374,1736.666666666668,14998
89,86,116,584,14999
364,1622,530,630,15000
1,4439.499999999994,1261,1624.000000000001,15001
1417,4439.499999999994,1261,1624.000000000001,15002
1649,6,144,149,15003
2400,34,100,58,15004
13063,3141,2453,2854,15005
1151,887,396,741,15006
25,230,547,106,15007
127,633,519,132,15008
928,3305,869,104,15009
257,81,84,48,15010
62,1375,305,199,15011
105,2568,413,333,15012
97,8344,1420,568,15013
408,2098,816,385,15014
27211,9054,1943,3641,15015
21,176,148,120,15016
112,5844,1645,717,15017
86,1085,1490,976,15018
661,3194,1343,438,15019
31,2696,1597,803,15020
938,496,276,241,15021
1096,489,720,599,15022
1044,587,222,685,15023
734,1336,2568,930,15024
289,696,396,179,15025
1961,285,720,237,15026
440,2499,1199,561,15027
51,116,273,57,15028
1541,6694,1303,465,15029
1131,4000,1516,447,15030
661,11355,2262,1366,15031
1749,120,73,189,15032
18,94,686,193,15033
236,246,552,964,15034
3,232,164,313,15035
290,4310.999490921423,3051.499745460711,2963.9984727642964,15036
6,4310.999490921423,3051.499745460711,2963.9984727642964,15037
13,170,21,87,15038
10,170,21,87,15039
1143,120,815,142,15040
45,2711,336,157,15041
382,262,2018,695.4999999999985,15042
1,262,2018,695.4999999999985,15043
4,2308,2366,669,15044
3812,4230.500000000001,2767,1072.5000000000027,15045
4,4230.500000000001,2767,1072.5000000000027,15046
17,1702.9999999999986,450.49999999999966,374,15047
4,1702.9999999999986,450.49999999999966,374,15048
118,1457,564,69,15049
3,1708,2217,603,15050
685,968,853,526,15051
102,2006,708,497,15052
116,3904,488,795,15053
154,69,265,155,15054
543,14353,2242,166,15055
1897,5225,1638,513,15056
10532,480,152,258,15057
1753,75,177,1337,15058
2029,1273,4095,3152,15059
2975,12889.499999999987,1388,598.4999999999994,15060
135,12889.499999999987,1388,598.4999999999994,15061
951,422,129,108,15062
731,1205,227,243,15063
1092,217,298,616,15064
113,764,158,239,15065
16,2006.5,832,396,15066
9,2006.5,832,396,15067
3325,497,432,301,15068
2149,5499,521,566,15069
49,2857,821,217,15070
7659,431,183,168,15071
14,885,1748,671,15072
707,459,186,66,15073
269,43,348,1935,15074
23,5882.000000000003,766,555.4999999999998,15075
8,5882.000000000003,766,555.4999999999998,15076
382,5003,1069,1281,15077
15,494,1184,1520,15078
190,2627,700,612,15079
30,2113,1225,872,15080
1140,3513,913,725,15081
82,793,1101,218,15082
68,507,1806,139,15083
31,161,18908,684,15084
147,730,616,181,15085
348,2021.3333333333344,585.3333333333333,661.3333333333331,15086
768,2021.3333333333344,585.3333333333333,661.3333333333331,15087
38,2021.3333333333344,585.3333333333333,661.3333333333331,15088
11,968,1944,406,15089
61,14244,1275,497,15090
1022,1952,1157,134,15091
3987,132,42,168,15092
135,4270,1924,1020,15093
192,3784.500000000001,2828.5000000000005,430,15094
2,3784.500000000001,2828.5000000000005,430,15095
351,1320,363,301,15096
59,2681,313,500,15097
148,456,276,145,15098
1495,456,276,145,15099
17,1006,301,270,15100
2,1006,301,270,15101
115,262,212,213,15102
485,1053,1586,639,15103
15813,89,475,602,15104
134,1364,454,1178,15105
146,3339,785,358,15106
1,2499,607,250,15107
3,3459,5056,135,15108
287,1060,1505,338,15109
10740,10,67,155,15110
700,3040,1567,576,15111
335,144,629,286,15112
1300,844,742,266,15113
65,7105,3786,397,15114
173,606,1437,886,15115
12,4426,732,204,15116
12,944,1797,741,15117
8159,348,256,144,15118
179,348,256,144,15119
48,5169,944,570,15120
255,1054,1588,3013,15121
263,1870,203,143,15122
4743,521,594,510,15123
3862,127,603,1333,15124
21,919,201,298,15125
10,472,429,404,15126
14,1848,4213,1090,15127
16,1996,394,307,15128
1,1683,1151,308,15129
56,2470,342,123,15130
104,659,1264,470,15131
56,197,41,50,15132
110,4524,590,535,15133
4205,4,113,288,15134
4970,2272,931,2968,15135
55,4551,3160,1023,15136
3976,3685,2444,736,15137
10016,1378.0000000000002,517.4999999999995,197,15138
3364,1378.0000000000002,517.4999999999995,197,15139
869,2700,932,236,15140
37,245,197,154,15141
1463,768,1190,100,15142
38738,463,422,651,15143
6,770,1266,683,15144
14511,676,14204,4022,15145
7588,748,227,272,15146
2632,377,945,630,15147
996,107,189,95,15148
167,2797,714,200,15149
53,5617,1198,2166,15150
16,1826,1028,346,15151
311,2656,658,242,15152
668,285,316,126,15153
179,392,311,157,15154
3,751.963440860215,236.49677419354845,470.4838709677417,15155
780,751.963440860215,236.49677419354845,470.4838709677417,15156
50,132,164,145,15157
406,922,1378,129,15158
355,860,424,264,15159
9,2109,1312,399,15160
2,2381,3009,854,15161
386,61,165,81,15162
674,3318,233,371,15163
70,1052,151,342,15164
62,437,1464,34,15165
87,1784,1323,1233,15166
297,238,2166,4448,15167
8,2841,812,606,15168
345,1823,277,76,15169
45,6050,1154,142,15170
133,1429,304,346,15171
16,395,2503,299,15172
335,3350.499999999997,2010,424,15173
2,3350.499999999997,2010,424,15174
1519,2397,852,631,15175
26,1658,443,221,15176
4060,823,272,531,15177
3111,1538,1508,1376,15178
564,684,137,115,15179
148,5663,974,212,15180
1857,6521,1469,505,15181
7,1261,259,328,15182
1415,101,498,100,15183
100,101,498,100,15184
745,987,1177,139,15185
364,3377,469,622,15186
46,878,492,201,15187
2003,2144,733,206,15188
2602,1049,1403,644,15189
2,909,856,304,15190
497,1951,597,705,15191
75,359,260,76,15192
146,412,589,97,15193
1542,6993,1339,286,15194
195,645,431,84,15195
305,48446,477,438,15196
706,392,177,180,15197
319,931,1331,984,15198
30,122,1090,202,15199
1,122,1090,202,15200
350,6443,445,135,15201
1,5025,1658,715,15202
9,3835,893,2687,15203
1492,2441,954,618,15204
1649,3130,780,663,15205
681,575,371,282,15206
5,7000,2436,790,15207
346,2058,2998,694,15208
16,14446,1264,2987,15209
1004,1011,686,301,15210
487,54,568,830,15211
329,1441,1600,1748,15212
4,1441,1600,1748,15213
4,1441,1600,1748,15214
6,1441,1600,1748,15215
17,1588,532,333,15216
55,106,59,158,15217
1,7057,1152,624,15218
250,467,8453,101,15219
130,569,192,502,15220
124,5961,2292,607,15221
2917,2094,647,950,15222
224,764,395,399,15223
5,12984,1450,534,15224
3,912,4910,317,15225
531,503,865,729,15226
560,130,1236,562,15227
559,582,100,171,15228
77,222,58,146,15229
968,11880,1895,842,15230
69,226,58,149,15231
579,5627,4766,984,15232
90,1930,671,473,15233
8323,1338,708,495,15234
157,144,78,64,15235
111,2222,728,718,15236
462,5408,1917,421,15237
63,35,39,91,15238
3,3813,1586,740,15239
6,113,4393,1148,15240
1507,185,204,329,15241
147,205,127,81,15242
560,163,28,167,15243
627,2618,751,733,15244
482,2491,542,437,15245
316,2818,516,526,15246
101,974,510,225,15247
793,273,325,272,15248
741,2375,2252,1687,15249
5,2375,2252,1687,15250
349,14863,2959,710,15251
45,624,434,210,15252
137,4250,4309,482,15253
52,483,480,208,15254
963,483,480,208,15255
469,613,469,136,15256
5269,434,346,164,15257
3606,2782,1141,576,15258
5,2782,1141,576,15259
10,4448,2482,179,15260
100,247,100,121,15261
1,668,189,886,15262
1231,124,100,398,15263
1394,1006,685,1079,15264
10,12244,493,496,15265
375,9821,3992,503,15266
277,2314,641,388,15267
337,2587,2247,588,15268
3687,3247,241,1277,15269
190,2924,1278,224,15270
47,2370,240,399,15271
1712,196,179,663,15272
701,149,157,66,15273
3611,3695,1494,619,15274
6318,3025,952,1747,15275
102,804,358,458,15276
1152,0,121,45,15277
17,1565,1232,374,15278
77,1251,910,201,15279
365,780,451,588,15280
107,731,141,92,15281
28,2308,307,275,15282
5,1175,5320,848,15283
7,86,145,66,15284
1012,3534,1220,1150,15285
781,251,193,148,15286
44,122,56,186,15287
10346,2872,869,575,15288
58,1276,817,139,15289
152862,43,58,4017,15290
226,1165,311,48,15291
16577,16182,13091,33402,15292
22,539,510,159,15293
590,474,160,425,15294
2,474,160,425,15295
13,159,348,90,15296
21,262,530,1125,15297
782,2213,1009,336,15298
415,250,143,121,15299
530,2883,2611,2986,15300
16,2185,887,422,15301
13,8082,2241,311,15302
9208,1,2176,256,15303
2,381,703,147,15304
82,1445,971,224,15305
626,338,655,1251,15306
586,1090,321,737,15307
1422,669,259,416,15308
203,788,512,495,15309
153,453,183,169,15310
6576,1022,106,670,15311
561,3062,221,232,15312
2525,2467,1618,655,15313
435,204,312,396,15314
128,837,365,441,15315
1846,414,276,1474,15316
982,661,339,550,15317
37,153,21542,753,15318
165,3292,345,686,15319
28,1433,296,352,15320
2807,393,100,128,15321
357,1085,767,437,15322
134,2535,16556,1865,15323
54,3653,1473,1420,15324
5,721,438,99,15325
140,4497,1016,1452,15326
21148,849,654,3392.999999999998,15327
112,849,654,3392.999999999998,15328
765,16098,2251,2699,15329
486,1338,1570,489,15330
133,1740,389,286,15331
835,4621,6414,630,15332
189,10327,2499,484,15333
161,798,3007,1000,15334
304,3982,745,610,15335
5399,1650,1442,492,15336
7156,4243,1036,618,15337
3,581,233,506,15338
3172,162,93,367,15339
32,2377,1192,324,15340
212,464,319,187,15341
7,619,1051,145,15342
2261,1146,2118,773,15343
326,4230,4644,116,15344
4108,2700,701,801,15345
1198,2291,958,689,15346
104,678,632,448,15347
1362,1218,5916,878,15348
2023,1064,1330,121,15349
2530,480,1077,416,15350
513,2580,706,437,15351
62,1120,590,236,15352
327,264,296,429,15353
12158,4133.499999999995,1741.499999999998,2696,15354
1712,4133.499999999995,1741.499999999998,2696,15355
359,29,176,23,15356
292,2136,1172,1081,15357
4,1518,550,360,15358
23,698,282,45,15359
12001,17,2287,430,15360
9,237,124,100,15361
22,1781,2509,403,15362
206,1001,462,244,15363
49,265,6879,506,15364
149,2262,1477,579,15365
5,2610,3586,1009,15366
294,322,160,264,15367
1448,106,232,120,15368
52,1365,191,184,15369
1723,4456,1592,826,15370
2,655,1339,177,15371
810,1353,220,666,15372
57,11626,7835,560,15373
2,224,2558,655,15374
1576,227,1031,1625,15375
110,227,1031,1625,15376
8,227,1031,1625,15377
34,1104,379,318,15378
491,261,358,719,15379
391,704,691,408,15380
1054,73,559,123,15381
510,550,341,475,15382
393,322,647,127,15383
7,527,1354,481,15384
176,3917,1713,241,15385
10,7053,1894,1883,15386
1628,540,73,375,15387
1458,556,146,104,15388
1,1493,3311,1095,15389
2311,453,1878,299,15390
1640,7399,735,1990,15391
1060,3931,383,348,15392
453,116,556,183,15393
117,1119,751,59,15394
966,5262,1459,1313,15395
1622,435,136,289,15396
473,58,106,543,15397
1155,61,964,456,15398
146,2805,1882,1329,15399
1607,301,231,100,15400
51,3570,1674,537.5000000000003,15401
50,3570,1674,537.5000000000003,15402
73,895,7172,676,15403
1,689,1616,1506,15404
4,1830,3691,165,15405
2045,450,1342,1240,15406
6186,8275,4460,3339,15407
911,6896,1624,560,15408
271,6433,3794,3642,15409
223,2141,11168,434,15410
813,129,171,173,15411
1278,605,391,469,15412
440,1402,157,243,15413
56,2979,766,144,15414
347,4036,1668,2854,15415
53,3874,2949,1218,15416
10,253,470,57,15417
436,6889,556,368,15418
95,1318,2247,335,15419
298,816,1315,3547,15420
1207,1138,251,725,15421
254,523,839,1626,15422
326,124,119,87,15423
132,520,533,260,15424
1415,634,905,106,15425
59,573,543,699,15426
1,3502,525,131,15427
428,1909,917,1005,15428
325,1909,917,1005,15429
1017,784,710,467,15430
1026,856,498,216,15431
650,59,133,202,15432
234,4643,4716,480,15433
1534,2626,450,443,15434
2405,4212,3471,22580,15435
235,570,1175,545,15436
4,83,71,74,15437
3118,1780,417,323,15438
4641,1144,216,404,15439
280,1643,1325,215,15440
348,2417,518,414,15441
19,25,6150,532,15442
161,1437,930,2119,15443
309,3283,523.4999999999998,161,15444
5,3283,523.4999999999998,161,15445
182,1776,1715,397,15446
7,1776,1715,397,15447
196,1017,494,97,15448
1306,7188,1547,1140,15449
3414,977,177,246,15450
81,185,451,260,15451
43,2870,732,307,15452
11,58,189,41,15453
3,58,189,41,15454
2007,224,136,19,15455
1545,85,352,114,15456
64,90,265,184,15457
540,995,3711,17,15458
24,2609,1648,393,15459
1,6856,1497,1133.3333333333362,15460
19,6856,1497,1133.3333333333362,15461
6,6856,1497,1133.3333333333362,15462
866,1648,1361,1170,15463
4098,9544,1831,921,15464
9417,1204,1685,1022,15465
273,621,532,66,15466
1060,1250,268,114,15467
2873,2329,206,67,15468
1914,108,376,1577,15469
450,185,143,438,15470
238,1974,721,360,15471
4,1974,721,360,15472
1,1974,721,360,15473
1224,757,353,253,15474
194,2404,2167,2636,15475
844,10924,3522,1548,15476
137,2569,672,340,15477
296,18981,1647,823,15478
18,5387,750,149,15479
6,11808,8530,2390,15480
74,1692,755,550,15481
98,4312,2183,1429,15482
460,7421.5,611,320,15483
358,812,170,294,15484
201,222,373,379,15485
4078,733,336,100,15486
1672,1140,1129,432,15487
23,338,443,1783,15488
219,5653,2353,5992,15489
140,207,201,158,15490
16,411,854,241,15491
127,33,658,410,15492
189,325,441,327,15493
40,91,294,74,15494
584,560,169,490,15495
4220,3528,5382,550,15496
42,191,331,104,15497
80,258,836,237,15498
54,4958,567,265,15499
2580,4347,665,1105,15500
4529,2053,489,907,15501
51,889,2701,521,15502
457,4676,526,679,15503
2614,1517,3079,678,15504
1396,2751,501,401,15505
4056,707,824,580,15506
4,707,824,580,15507
44,3591,738,1168,15508
533,1481,420,756,15509
164,1133,2526,642,15510
56,350,150,134,15511
1195,1368,385,347,15512
653,234,122,259,15513
636,2,560,2101,15514
209,1440,1098,441,15515
100,156,471,118,15516
171,875,176,237,15517
393,1959,266,278,15518
406,81,269,386,15519
1653,833,366,302,15520
453,709,193,595,15521
1,285,237,263,15522
486,806,105,59,15523
1219,1497,1356,1320,15524
29,2464,282,143,15525
7430,424,1456,1071,15526
444,203,94,122,15527
71,811,152,100,15528
195,72,326,85,15529
1123,1806.501256281405,3838.000837520939,607,15530
249,1806.501256281405,3838.000837520939,607,15531
1089,817,853,270,15532
4583,28180,1308,161,15533
141,5243,1453,514,15534
217,427,573,218,15535
2,3132,855,639,15536
8768,255,2249,1474,15537
1057,808,1122,919,15538
4899,1138,296,312,15539
6521,1492,1907,1614,15540
307,2066,1365,117,15541
241,388,4452,397,15542
414,3428,1858,1076,15543
279,9854,1485,1621,15544
3,9854,1485,1621,15545
1,9854,1485,1621,15546
1620,22018,999,3184,15547
32,59216,1744,264,15548
105,2735,1864,947,15549
1934,267,275,179,15550
661,2885,1104,374,15551
232,319,95,40,15552
2798,5734,582,5471,15553
1729,1295,1791,889,15554
2767,8,810,281,15555
2164,102,236,420,15556
19,2378.5010799136044,253,447,15557
2,2378.5010799136044,253,447,15558
61,162,397,197,15559
2,15,52,98,15560
2607,246,96,49,15561
7,274,129,241,15562
1,2139,340,260,15563
177,155,80,159,15564
9,3503,933,511,15565
1,632,215,94,15566
1082,499,378,572,15567
57,1823,345,556,15568
976,161,890,1154,15569
128,3184,1781,142,15570
24,49,198,147,15571
24,304,618,420,15572
383,2344,1159,414.50000000000045,15573
1,2344,1159,414.50000000000045,15574
15,305,432,229,15575
49,1312,7559,1192,15576
89,1505,195,176,15577
110,5366,681,681,15578
7,905,1813,445,15579
56392,762,1147,19883,15580
11108,415,1013,728,15581
13,1113,640,444,15582
417,1136,1027,137,15583
14,1161,457,303,15584
32,26,76,69,15585
2430,126,588,491,15586
581,145,363,204,15587
102,1511,697,172,15588
66,5818,2429,674,15589
787,3184,3604,913,15590
2,723,57,175,15591
245,3845,1885,437,15592
1,4719,1465,325,15593
128,554,110,85,15594
124,8304.000000000005,436,957.9999999999994,15595
9,8304.000000000005,436,957.9999999999994,15596
6,8304.000000000005,436,957.9999999999994,15597
231,395,1441,247,15598
128,311,1005,188,15599
353,445,66,58,15600
871,4890,3117,749,15601
780,2415,337,342,15602
195,1022,200,272,15603
508,1405,387,567,15604
37,2819,1890,1093,15605
771,1029,922,179,15606
9948,2972,2566,4496,15607
32,2079,568,542,15608
61,683,264,239,15609
14,683,264,239,15610
95,1376,312,206,15611
10,7157,4626,1774,15612
1268,2863,1168,445,15613
22,349,177,31,15614
138,1382,505,431,15615
2958,29,294,119,15616
1711,608,323,265,15617
14,17,481,2079,15618
15553,1787,1553,878,15619
649,9649,1885,1117,15620
696,113,4826,1707,15621
424,2096,293,365,15622
240,7587,2487,568,15623
17020,427,176,259,15624
3,427,176,259,15625
4,427,176,259,15626
793,17126,680,483,15627
146,204,2503.5,387.5,15628
3157,5958,844,754,15629
82,1436,1588,528,15630
188,5476,3380,5341,15631
41,558,2277,627,15632
128,3327,556,336,15633
83,2489,1607,361,15634
1635,4380,378,347,15635
7053,3501,1089,631,15636
23,1390,582,260,15637
11,15025,2225,589,15638
49,15025,2225,589,15639
38,14219,1858,1016,15640
27,898,687,235,15641
13,8571,1293,276,15642
574,337,140,482,15643
537,1859,1590,296,15644
1117,737,241,123,15645
1,1424,814,237,15646
118,2132,1091,484,15647
504,2214,1467,387,15648
3771,1220,245,387,15649
1,1052,3528,558,15650
2536,1128,860,735,15651
9,675,1031,475,15652
79,401,1513,278,15653
2,223,1458,310,15654
739,1780,298,463,15655
683,1830,756,408,15656
5,3765,2041,252,15657
14,700,299,238,15658
79,4096,1020,724,15659
1686,1624,2046,1604,15660
88,1361,1102,163,15661
78,7769,1384,2133,15662
1231,8152,1951,1780,15663
4,1045,3899,799,15664
115,457,883,257,15665
5428,4321,1725,5611.500000000001,15666
588,4321,1725,5611.500000000001,15667
5,1641,7929,527,15668
473,1106,481,87,15669
853,1231,198,465,15670
24,645,67,264,15671
115,103,86,99,15672
23,1389,273,288,15673
15,108,242,194,15674
3326,2263,337,368,15675
273,611,972,917,15676
142,35,80,33,15677
12160,1306,608,165,15678
25,174,109,39,15679
608,1040,321,342,15680
120,1047,1298,172,15681
339,1428,1262,1175,15682
305,3746,1367,3667,15683
11,6040,4149,1367,15684
6281,329,237,201,15685
5,365,429,170,15686
14704,1738,2258,2025.3333333333344,15687
48,1738,2258,2025.3333333333344,15688
1084,1738,2258,2025.3333333333344,15689
26,2180,463,483,15690
934,1107,341,262,15691
464,232,503,37,15692
345,2129,5655,1216,15693
507,2395,4572,388,15694
170,443,596,358,15695
79,2883,1390,103,15696
425,378,165,140,15697
6,2572,449,380,15698
1107,532,94,197,15699
11,532,94,197,15700
147,596,595,259,15701
58,148,384,177,15702
3,1677,309,269,15703
210,17252,2851,919,15704
2127,1298,921,1105,15705
424,621,785,344,15706
2,7136,2065,1604,15707
1270,2213,1890,985,15708
143,1970,1492,1535,15709
24,2931.497814473047,1057.4997571636736,670.4992714910145,15710
8,2931.497814473047,1057.4997571636736,670.4992714910145,15711
1978,1173,549,1072,15712
1157,30,458,304,15713
84,30,458,304,15714
63,1344,1196,219,15715
1454,18219,1770,207,15716
292,314,512,595,15717
